filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
Src/Base/Parser/AMReX_Parser_Y.H,86,28,0.326,1970,131,0.066,20,6,0.3,12,6.75,27.84375,1.671875,17,42,724,51,64,212,714,0,10162,0,0,10162,91.80000000000001,2.7
Src/Base/AMReX_BoxArray.H,260,244,0.938,144,109,0.757,70,69,0.986,102,2.2331606217616584,2.3937823834196874,1.0466321243523315,18,159,54,35,193,347,232,0,12065,0,0,12065,122.4,1.8
Src/Base/Parser/AMReX_IParser_Y.H,40,16,0.4,572,20,0.035,0,0,,14,10.9375,42.15625,1.9375,15,18,601,32,32,123,270,0,9814,0,0,9814,38.099999999999994,12.7
Src/Particle/AMReX_Particle.H,69,65,0.942,520,233,0.4479999999999999,14,14,1.0,13,2.4249999999999985,6.375000000000006,0.9749999999999988,6,40,23,25,40,58,54,0,66,0,0,66,88.5,1.5
Src/Particle/AMReX_ParticleArray.H,39,39,1.0,6,3,0.5,30,30,1.0,0,2.0,2.757575757575758,1.2121212121212122,4,27,7,6,33,48,13,0,9035,0,0,9035,27.0,1.0
Src/Base/AMReX_PhysBCFunct.H,106,8,0.075,70,1,0.0139999999999999,29,4,0.138,0,3.9230769230769207,22.61538461538461,3.923076923076923,35,23,277,14,26,120,155,0,16891,0,0,16891,80.0,4.0
Src/AmrCore/AMReX_ErrorList.H,4,0,0.0,0,0,,4,0,0.0,1,2.8064516129032255,8.645161290322577,2.048387096774193,16,58,310,23,62,91,145,0,5291,0,0,5291,19.2,1.2
Src/Base/AMReX_FabArray.H,626,495,0.7909999999999999,675,354,0.524,494,314,0.636,22,2.5909090909090917,7.136363636363639,1.772727272727272,12,18,46,36,22,64,61,0,16106,0,0,16106,504.59999999999997,2.9
Src/Base/AMReX_Reduce.H,80,69,0.862,75,35,0.467,158,95,0.601,32,2.619047619047618,5.38095238095238,1.8809523809523816,18,37,20,3,42,103,106,0,14289,0,0,14289,64.39999999999999,1.4
Src/LinearSolvers/MLMG/AMReX_MLLinOp.H,558,362,0.649,632,247,0.391,261,132,0.506,27,3.168724279835392,14.773662551440328,1.6008230452674899,46,231,488,101,243,533,2218,0,5318,0,0,5318,276.0,2.4
Src/AmrCore/AMReX_MFInterpolater.H,2,0,0.0,0,0,,1,0,0.0,9,4.421052631578947,29.15789473684211,4.999999999999998,71,19,276,7,19,140,233,0,0,0,0,0,1.0,1.0
Src/Particle/AMReX_ParIter.H,41,41,1.0,34,26,0.765,138,130,0.942,9,2.0245398773006134,34.570552147239304,1.9141104294478521,9,159,515,48,163,192,99,0,3,0,0,3,30.4,1.9
Src/Particle/AMReX_NeighborParticles.H,55,55,1.0,76,45,0.5920000000000001,37,29,0.784,1,2.0677966101694913,32.25423728813559,1.7796610169491525,0,56,219,47,59,77,0,0,14091,0,0,14091,55.199999999999996,2.4
Src/Base/AMReX_ParmParse.H,154,120,0.779,204,74,0.363,26,23,0.885,68,2.429245283018869,6.632075471698114,2.3066037735849068,12,66,28,12,212,752,108,0,12033,0,0,12033,84.1,2.9
Src/Base/AMReX_TableData.H,27,25,0.926,182,61,0.335,6,6,1.0,3,2.3750000000000018,5.958333333333333,1.2916666666666663,8,47,21,23,48,71,88,0,12666,0,0,12666,99.00000000000001,2.2
Src/Particle/AMReX_ParticleTile.H,163,150,0.92,500,278,0.556,311,202,0.65,5,2.8194444444444438,9.875000000000002,1.1666666666666656,10,32,75,49,72,220,68,0,7940,0,0,7940,226.8,2.7
Src/Base/AMReX_Array4.H,43,42,0.977,184,72,0.391,74,33,0.446,10,2.0256410256410255,4.769230769230769,1.6410256410256419,5,37,15,10,39,53,21,0,10832,0,0,10832,73.8,1.8
Src/Particle/AMReX_NeighborList.H,84,84,1.0,116,78,0.672,26,26,1.0,1,2.5517241379310356,9.96551724137931,2.03448275862069,18,13,165,20,29,104,36,0,13750,0,0,13750,64.0,1.6
Src/LinearSolvers/MLMG/AMReX_MLCellLinOp.H,743,330,0.444,792,204,0.258,99,50,0.505,10,4.816666666666667,30.83333333333335,2.6166666666666694,47,25,314,47,60,442,873,0,5807,0,0,5807,223.6,5.2
Src/Base/AMReX_VisMF.H,10,7,0.7,0,0,,9,6,0.667,11,5.156862745098041,25.58823529411767,1.3431372549019607,81,33,501,40,102,614,634,0,16230,0,0,16230,78.39999999999999,2.8
Src/Base/AMReX_DistributionMapping.H,41,23,0.561,12,1,0.083,25,20,0.8,53,3.843373493975902,18.975903614457803,1.7951807228915673,32,38,197,14,83,315,608,0,12249,0,0,12249,23.1,1.1
Src/Particle/AMReX_DenseBins.H,119,95,0.7979999999999999,40,31,0.775,49,31,0.633,2,2.0,13.529411764705882,2.647058823529409,0,17,74,13,17,17,0,0,466,0,0,466,40.0,2.0
Src/Base/AMReX_FACopyDescriptor.H,279,0,0.0,320,0,0.0,15,0,0.0,3,2.0285714285714294,18.714285714285715,1.3428571428571427,0,33,337,20,35,41,0,0,16149,0,0,16149,72.5,2.9
Src/EB/AMReX_EBCellFlag.H,49,0,0.0,36,0,0.0,7,0,0.0,5,2.346153846153847,6.9807692307692175,0.9807692307692313,6,26,39,25,52,136,52,0,9925,0,0,9925,33.0,1.1
Src/Base/AMReX_Box.H,425,316,0.7440000000000001,1416,370,0.261,82,72,0.878,207,2.2625000000000024,7.625000000000002,1.8500000000000014,17,75,76,7,80,165,852,0,11198,0,0,11198,249.2,1.4
Src/Base/AMReX_TypeList.H,8,8,1.0,0,0,,14,13,0.929,1,2.230769230769231,3.923076923076926,1.3846153846153846,1,10,11,0,13,20,9,0,444,0,1,443,16.900000000000002,1.3
Src/Base/AMReX_BaseFab.H,352,251,0.713,357,145,0.406,279,161,0.5770000000000001,93,2.040201005025126,11.512562814070327,2.5125628140703538,2,192,100,17,199,227,14,0,15364,0,0,15364,349.59999999999997,2.3
Src/Base/AMReX_Array.H,28,22,0.7859999999999999,51988,690,0.013,4,1,0.25,13,2.2545454545454557,4.236363636363635,0.4545454545454545,2,55,24,4,55,63,34,0,10682,0,0,10682,136.8,1.8
Src/Base/AMReX_Arena.H,34,22,0.647,4,0,0.0,14,8,0.5710000000000001,84,3.5094339622641537,13.830188679245287,0.6415094339622641,9,36,182,19,53,140,144,0,11174,0,0,11174,16.0,1.0
Src/Base/AMReX_Print.H,69,59,0.855,44,30,0.682,109,77,0.706,11,2.1851851851851842,4.407407407407406,1.185185185185183,5,14,15,11,27,62,22,0,12175,0,0,12175,28.5,1.5
Src/Base/AMReX_GpuControl.H,7,4,0.5710000000000001,0,0,,7,4,0.5710000000000001,67,2.0,1.0,0.5,0,12,1,0,12,12,0,0,439,0,0,439,33.0,1.1
Src/Amr/AMReX_Derive.H,2,2,1.0,0,0,,2,2,1.0,4,2.425925925925926,8.629629629629628,2.5925925925925917,6,27,32,20,54,125,107,0,9394,0,0,9394,1.0,1.0
Src/Particle/AMReX_ParticleContainer.H,118,102,0.8640000000000001,172,70,0.407,288,228,0.792,0,0,0,0,0,0,0,15,0,0,0,0,13721,0,0,13721,55.9,1.3
Src/Base/AMReX_FArrayBox.H,5,3,0.6,0,0,,5,3,0.6,40,3.5000000000000004,13.636363636363637,1.5757575757575757,35,44,96,10,66,255,748,0,15388,0,0,15388,70.0,5.0
Src/Base/AMReX_IndexType.H,42,35,0.833,176,69,0.392,4,3,0.75,3,2.33333333333333,6.75,2.0,4,9,19,1,12,24,36,0,10853,0,0,10853,49.199999999999996,1.2
Src/Base/AMReX_MFIter.H,29,23,0.7929999999999999,8,6,0.75,16,14,0.875,189,2.8301886792452837,10.603773584905653,0.9056603773584906,16,26,110,26,53,200,175,0,14233,0,0,14233,28.799999999999997,1.2
Src/Base/AMReX_GpuContainers.H,20,20,1.0,10,6,0.6,25,19,0.76,38,3.8888888888888906,24.8888888888889,3.44444444444444,8,9,76,3,9,31,72,0,14155,0,0,14155,39.6,4.4
Src/LinearSolvers/AMReX_AlgVector.H,114,99,0.868,40,17,0.425,34,30,0.882,12,2.073170731707317,6.926829268292685,1.3414634146341466,6,39,18,4,41,59,36,0,11109,0,0,11109,51.8,1.4
Src/Particle/AMReX_ParticleLocator.H,82,68,0.8290000000000001,66,34,0.515,7,7,1.0,0,2.15,13.249999999999986,1.55,5,17,65,23,20,50,10,0,17,0,0,17,57.8,3.4
Src/Amr/AMReX_StateDescriptor.H,8,6,0.75,0,0,,8,6,0.75,13,2.551020408163264,10.46938775510204,2.7142857142857126,8,27,103,24,49,131,68,0,2300,0,0,2300,14.0,1.0
Src/Base/AMReX_Algorithm.H,14,13,0.929,192,26,0.135,0,0,,81,2.72727272727273,9.13636363636364,2.59090909090909,5,10,34,0,22,43,50,0,10440,0,0,10440,56.0,2.0
Src/Base/AMReX_GpuMemory.H,2,2,1.0,0,0,,2,2,1.0,1,2.0,1.0,0.6363636363636368,1,10,1,2,11,15,2,0,12638,0,0,12638,36.0,1.2
Src/Base/AMReX_DistributionMapping.cpp,965,358,0.371,1229,232,0.1889999999999999,74,34,0.4589999999999999,2,2.0,2.3076923076923106,0.5384615384615381,1,5,5,7,13,28,2,0,17021,0,0,17021,311.59999999999997,4.1
Src/Base/AMReX_SmallMatrix.H,98,98,1.0,1313,758,0.5770000000000001,24,24,1.0,0,2.9600000000000013,7.680000000000002,0.6800000000000002,2,14,33,5,25,39,14,0,10483,0,0,10483,60.900000000000006,2.1
Src/Base/AMReX_Scan.H,11,11,1.0,4,0,0.0,4,3,0.75,5,2.8333333333333335,13.166666666666666,3.1666666666666665,1,3,24,5,6,14,2,0,14192,0,0,14192,230.0,10.0
Src/Particle/AMReX_ParticleUtil.H,169,148,0.8759999999999999,755,267,0.354,126,114,0.905,4,3.9999999999999973,22.464285714285715,2.999999999999997,30,19,112,11,28,120,370,0,8002,0,0,8002,86.8,3.1
Src/Base/AMReX_IntVect.H,204,173,0.848,6492,2423,0.373,10,9,0.9,4,2.5937500000000044,7.624999999999997,1.9374999999999991,6,26,36,1,32,48,126,0,10817,0,0,10817,216.0,2.0
Src/Particle/AMReX_ParticleContainerI.H,781,628,0.804,1278,638,0.499,261,201,0.77,0,2.0,6.166666666666667,3.3333333333333335,5,6,9,9,6,19,6,0,9722,0,0,9722,369.6,8.8
Src/EB/AMReX_distFcnElement.H,6,0,0.0,0,0,,6,0,0.0,3,3.0714285714285725,14.571428571428571,2.285714285714285,7,12,62,8,28,86,27,0,0,0,0,0,0.0,0.0
Src/EB/AMReX_EB_STL_utils.H,5,0,0.0,2,0,0.0,3,0,0.0,2,8.749999999999996,60.18750000000002,3.0000000000000036,29,4,182,24,16,189,83,0,4731,0,0,4731,4.0,1.0
Src/LinearSolvers/MLMG/AMReX_MLCurlCurl_K.H,250,160,0.64,564,196,0.348,3,1,0.3329999999999999,2,3.7857142857142847,27.928571428571445,4.785714285714287,9,8,105,4,14,52,39,0,387,0,0,387,156.2,7.1
Src/Particle/AMReX_BinIterator.H,18,16,0.889,4,2,0.5,7,7,1.0,0,2.222222222222223,3.6666666666666674,1.1111111111111098,0,6,7,9,9,25,0,0,439,0,0,439,10.799999999999999,1.2
Src/Particle/AMReX_MakeParticle.H,1,1,1.0,0,0,,0,0,,0,2.0,5.0,2.0,1,2,5,0,2,3,1,0,26,0,0,26,2.0,1.0
Src/Boundary/AMReX_FabSet.H,57,31,0.544,28,14,0.5,41,27,0.659,3,2.324324324324321,6.162162162162164,1.972972972972973,9,19,49,1,37,98,162,0,106,0,0,106,59.2,1.6
Src/Base/AMReX_CArena.H,19,19,1.0,0,0,,11,11,1.0,3,3.3030303030303045,15.393939393939364,0.9696969696969697,8,18,97,14,33,126,48,0,11600,0,0,11600,13.0,1.0
Src/EB/AMReX_EB2.H,16,2,0.125,4,0,0.0,28,2,0.071,30,2.6444444444444475,9.600000000000003,1.288888888888889,17,29,152,12,45,116,144,0,9926,0,0,9926,9.0,1.0
Src/Base/AMReX_FabConv.H,1,1,1.0,0,0,,1,1,1.0,4,3.000000000000001,14.38888888888891,1.9444444444444418,8,14,63,7,36,98,44,0,10727,0,0,10727,0.0,0.0
Src/Base/AMReX_FabFactory.H,24,20,0.833,6,3,0.5,86,44,0.512,0,2.0,3.857142857142857,1.5714285714285714,0,7,4,3,7,10,0,0,13098,0,0,13098,9.9,1.1
Src/Base/AMReX_RealVect.H,57,1,0.018,32,0,0.0,15,1,0.067,12,2.6666666666666696,6.44444444444444,1.96296296296296,4,22,36,1,27,38,88,0,12708,0,0,12708,145.8,1.8
Src/Base/AMReX_Utility.H,13,0,0.0,14,0,0.0,1,0,0.0,52,4.4634146341463445,19.878048780487834,1.5365853658536603,15,26,161,10,41,131,228,0,12615,0,0,12615,12.8,1.6
Src/Base/Parser/AMReX_IParser.H,28,19,0.679,66,19,0.288,4,4,1.0,1,2.913043478260872,8.173913043478269,0.4782608695652177,13,9,44,9,23,71,37,0,9871,0,0,9871,19.200000000000003,3.2
Src/Base/AMReX_CTOParallelForImpl.H,24,24,1.0,32,22,0.688,36,16,0.444,79,2.2499999999999973,7.125000000000002,3.250000000000002,4,3,17,1,8,23,5,0,11176,0,0,11176,15.399999999999999,1.4
Src/Base/AMReX_GpuRange.H,11,11,1.0,0,0,,8,8,1.0,4,2.0,3.0000000000000013,1.000000000000002,2,11,12,5,14,25,9,0,12627,0,0,12627,17.6,1.1
Src/Base/AMReX_Dim3.H,3,0,0.0,0,0,,1,0,0.0,45,2.0,4.2,2.0,2,5,5,6,5,18,10,0,10315,0,0,10315,5.0,1.0
Src/Base/AMReX_MFParallelFor.H,9,9,1.0,2,1,0.5,57,13,0.228,4,2.0,6.8,3.4,5,10,9,2,10,36,40,0,14281,0,0,14281,25.2,1.4
Src/Base/AMReX_ForkJoin.H,11,0,0.0,2,0,0.0,8,0,0.0,0,3.121951219512199,9.902439024390235,1.7560975609756084,13,12,58,16,41,146,26,0,16673,0,0,16673,27.3,1.3
Src/Base/AMReX_Geometry.H,90,41,0.456,32,4,0.125,29,20,0.69,164,2.8933333333333326,11.080000000000025,1.199999999999997,29,34,171,10,75,272,663,0,12687,0,9,12678,55.9,1.3
Src/Base/AMReX_Orientation.H,20,14,0.7,18,9,0.5,11,10,0.909,19,2.081081081081081,2.4324324324324307,0.5675675675675678,3,16,22,2,37,71,6,0,10293,0,0,10293,39.6,1.2
Src/Base/AMReX_ParallelDescriptor.H,193,121,0.627,166,61,0.367,69,43,0.623,119,2.1813186813186816,3.6153846153846128,1.681318681318681,12,130,51,22,182,305,1416,0,11363,0,0,11363,184.5,1.5
Src/Base/AMReX_GpuUtility.H,3,2,0.667,0,0,,0,0,,27,2.2727272727272703,9.363636363636372,1.2272727272727273,7,17,35,5,22,52,53,0,12638,0,0,12638,51.800000000000004,3.7
Src/Particle/AMReX_ParticleInterpolators.H,43,43,1.0,80,68,0.85,0,0,,2,3.0,17.75,4.75,2,4,19,12,4,13,2,0,0,0,0,0,16.0,4.0
Src/Particle/AMReX_ParticleBufferMap.H,17,1,0.059,16,0,0.0,1,1,1.0,2,2.714285714285714,9.761904761904784,1.0476190476190474,5,6,104,18,21,85,10,0,5,0,0,5,18.700000000000003,1.1
Src/AmrCore/AMReX_Cluster.cpp,259,119,0.4589999999999999,262,79,0.302,21,11,0.524,0,0,0,0,0,0,0,6,0,0,0,0,9436,0,0,9436,81.89999999999999,3.9
Src/AmrCore/AMReX_AmrMesh.H,34,26,0.765,4,4,1.0,26,18,0.6920000000000001,22,4.626865671641795,19.29850746268657,1.3432835820895488,24,33,376,21,67,289,737,0,3,0,0,3,46.2,1.1
Src/AmrCore/AMReX_AmrParticles.H,129,103,0.7979999999999999,216,100,0.4629999999999999,8,8,1.0,1,2.933333333333333,8.533333333333333,1.4,5,15,99,0,15,21,5,0,10195,0,0,10195,43.2,7.2
Src/Amr/AMReX_StateData.H,22,9,0.409,12,3,0.25,16,5,0.312,6,3.551724137931033,17.706896551724153,1.8965517241379335,41,8,216,17,58,364,186,0,2302,0,0,2302,27.500000000000004,1.1
Src/Amr/AMReX_AmrLevel.H,23,14,0.609,10,4,0.4,20,12,0.6,6,3.900990099009901,21.148514851485114,2.039603960396037,85,43,251,38,101,624,1779,0,10284,0,0,10284,40.8,1.2
Src/AmrCore/AMReX_Cluster.H,9,6,0.667,8,4,0.5,7,4,0.5710000000000001,3,3.1818181818181834,12.72727272727273,0.6969696969696971,12,16,104,4,33,108,96,0,9395,0,0,9395,7.800000000000001,1.3
Src/Base/AMReX_GpuComplex.H,20,20,1.0,0,0,,0,0,,67,2.138888888888889,5.9444444444444455,1.4444444444444444,3,20,19,2,36,66,38,0,10517,0,0,10517,36.4,1.4
Src/Base/AMReX_MultiFab.H,3,3,1.0,0,0,,2,2,1.0,40,2.9263157894736866,14.410526315789514,3.547368421052628,33,56,81,0,95,492,1761,0,16664,0,0,16664,4.0,1.0
Src/Base/AMReX_MFCopyDescriptor.H,2,0,0.0,0,0,,2,0,0.0,1,2.4444444444444446,13.222222222222221,3.3333333333333335,5,9,62,0,9,21,10,0,16703,0,0,16703,1.0,1.0
Src/Base/AMReX_DataAllocator.H,9,9,1.0,2,2,1.0,5,5,1.0,6,2.0,1.6666666666666667,0.5555555555555556,4,6,3,2,9,19,12,0,11179,0,0,11179,9.1,1.3
Src/Base/AMReX_GpuLaunchFunctsC.H,78,64,0.821,350,137,0.391,223,110,0.493,15,2.82926829268293,7.524390243902441,4.42682926829268,5,42,26,2,82,281,210,0,16,0,0,16,205.5,1.5
Src/Base/AMReX_GpuDevice.H,18,15,0.833,2,1,0.5,8,7,0.875,88,4.29166666666667,27.833333333333325,0.6666666666666655,14,14,233,5,24,85,108,0,12625,0,0,12625,52.5,1.5
Src/Base/AMReX_ParallelContext.H,25,19,0.76,0,0,,23,19,0.826,42,2.2093023255813953,3.2093023255813966,0.697674418604651,4,20,16,10,43,93,46,0,10360,0,0,10360,31.0,1.0
Src/Base/AMReX_FBI.H,84,44,0.524,70,23,0.3289999999999999,40,21,0.525,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,171.6,6.6
Src/Base/AMReX_iMultiFab.H,4,3,0.75,0,0,,4,3,0.75,7,2.588235294117647,12.568627450980392,3.588235294117647,26,40,75,0,51,229,634,0,16471,0,0,16471,0.0,0.0
Src/Base/AMReX_IArrayBox.H,1,1,1.0,0,0,,1,1,1.0,1,2.33333333333333,5.416666666666662,1.4166666666666643,12,18,36,2,24,57,164,0,15364,0,0,15364,5.0,1.0
Src/Base/AMReX_Math.H,38,30,0.789,10,5,0.5,7,7,1.0,75,2.3076923076923084,9.076923076923078,1.2307692307692308,2,16,38,1,26,41,20,0,471,0,0,471,50.400000000000006,2.1
Src/Base/AMReX.H,17,5,0.294,1152,0,0.0,6,3,0.5,278,3.735849056603771,17.113207547169818,1.1132075471698126,23,20,411,21,53,171,293,0,10292,0,0,10292,20.8,1.6
Src/AmrCore/AMReX_InterpBase.H,2,2,1.0,0,0,,2,2,1.0,25,2.1538461538461537,3.000000000000001,1.0,3,11,16,2,13,21,21,0,0,0,0,0,0.0,0.0
Src/AmrCore/AMReX_FillPatchUtil.H,2,2,1.0,0,0,,2,2,1.0,9,4.695652173913044,40.43478260869565,13.91304347826087,31,16,174,0,23,137,403,0,10129,0,0,10129,3.0,1.0
Src/EB/AMReX_MultiCutFab.H,19,0,0.0,4,0,0.0,11,0,0.0,6,2.1842105263157903,4.026315789473688,1.6578947368421062,5,27,28,2,38,67,66,0,9927,0,0,9927,20.4,1.2
Src/LinearSolvers/AMReX_AlgPartition.H,5,5,1.0,0,0,,5,5,1.0,0,2.1818181818181817,3.9545454545454533,0.6818181818181819,2,12,17,3,22,36,12,0,2285,0,0,2285,5.0,1.0
Src/LinearSolvers/AMReX_GMRES_MLMG.H,96,0,0.0,147,0,0.0,33,0,0.0,1,2.66666666666667,6.761904761904761,1.57142857142857,9,16,47,7,21,67,144,0,2314,0,0,2314,37.800000000000004,1.8
Src/LinearSolvers/AMReX_SpMatrix.H,277,257,0.928,234,129,0.551,32,28,0.875,3,2.0,8.83333333333333,0.75,0,24,47,10,24,24,0,0,11109,0,0,11109,76.80000000000001,3.2
Src/LinearSolvers/MLMG/AMReX_MLCellABecLap.H,252,18,0.071,370,5,0.0139999999999999,32,12,0.375,6,4.78260869565217,24.8260869565217,1.60869565217391,27,23,219,2,23,94,621,0,5900,0,0,5900,121.5,8.1
Src/LinearSolvers/MLMG/AMReX_MLCGSolver.H,192,92,0.479,433,86,0.1989999999999999,42,36,0.857,1,4.13636363636364,17.0454545454545,1.31818181818182,6,18,191,10,22,62,108,0,5358,0,0,5358,79.9,4.7
Src/LinearSolvers/MLMG/AMReX_MLALaplacian.H,201,0,0.0,132,0,0.0,48,0,0.0,0,3.48275862068966,22.9310344827586,1.58620689655172,14,27,195,6,29,78,378,0,5986,0,0,5986,94.3,4.1
Src/LinearSolvers/MLMG/AMReX_MLABecLaplacian.H,411,176,0.428,428,95,0.222,74,20,0.27,6,4.0697674418604635,26.558139534883672,1.8837209302325535,35,42,271,9,43,156,1195,0,6162,0,0,6162,181.3,4.9
Src/LinearSolvers/MLMG/AMReX_MLMG.H,750,400,0.5329999999999999,1416,335,0.237,155,70,0.452,0,2.0,1.0,4.0,0,1,1,0,1,1,0,0,5555,0,0,5555,336.7,3.7
Src/LinearSolvers/MLMG/AMReX_MLMGBndry.H,42,35,0.833,38,24,0.632,10,8,0.8,0,2.88888888888889,11.0,3.44444444444444,4,9,47,0,9,14,36,0,14,0,0,14,18.0,4.5
Src/Particle/AMReX_WriteBinaryParticleData.H,438,420,0.959,915,510,0.557,73,53,0.726,1,14.272727272727273,78.45454545454545,4.545454545454546,31,5,388,0,11,92,124,0,8137,0,0,8137,180.0,12.0
Src/Particle/AMReX_TracerParticles.H,4,4,1.0,0,0,,2,2,1.0,1,4.81818181818182,33.7272727272727,1.72727272727273,31,11,177,0,11,104,341,0,13721,0,0,13721,2.0,1.0
Src/EB/AMReX_EBFabFactory.H,19,0,0.0,2,0,0.0,15,0,0.0,14,2.2352941176470567,6.264705882352942,1.0294117647058822,12,12,80,5,34,82,96,0,9925,0,0,9925,13.0,1.0
Src/EB/AMReX_EBData.H,3,0,0.0,0,0,,0,0,,1,6.0,43.66666666666671,3.66666666666667,6,2,119,3,3,15,12,0,9925,0,0,9925,20.1,6.7
Src/EB/AMReX_EB2_MultiGFab.H,20,0,0.0,12,0,0.0,7,0,0.0,3,2.2727272727272707,6.545454545454548,0.5454545454545456,8,6,31,5,11,42,24,0,9831,0,0,9831,14.399999999999999,1.2
Src/EB/AMReX_EB2_Level.H,215,0,0.0,336,0,0.0,48,0,0.0,7,4.948717948717948,36.743589743589766,1.8461538461538503,31,8,381,22,39,323,93,0,9983,0,0,9983,84.0,5.6
Src/Boundary/AMReX_YAFluxRegister.H,192,0,0.0,160,0,0.0,25,0,0.0,1,4.53333333333333,28.9333333333333,3.53333333333333,17,15,207,13,15,63,255,0,77,0,0,77,61.60000000000001,4.4
Src/Boundary/AMReX_MultiMask.H,10,5,0.5,0,0,,9,4,0.444,6,2.3,4.85,1.7000000000000022,4,9,47,1,20,46,32,0,8,0,0,8,13.0,1.0
Src/EB/AMReX_EB2_GeometryShop.H,149,0,0.0,254,0,0.0,49,0,0.0,3,4.4,23.06666666666668,2.600000000000002,20,8,132,8,15,87,92,0,4756,0,0,4756,84.0,4.0
Src/EB/AMReX_EBFArrayBox.H,1,0,0.0,0,0,,1,0,0.0,3,2.7999999999999954,7.55,0.7999999999999997,7,12,15,3,20,58,77,0,0,0,0,0,1.0,1.0
Src/Base/AMReX_BCRec.H,18,8,0.444,42,0,0.0,2,2,1.0,17,2.388888888888888,5.444444444444441,1.6666666666666634,1,8,25,1,18,32,5,0,11207,0,0,11207,24.0,1.6
Src/Base/AMReX_BoxList.H,28,28,1.0,6,4,0.667,21,21,1.0,28,2.013157894736844,1.092105263157896,0.9868421052631575,3,62,5,2,76,98,159,0,11157,0,0,11157,20.900000000000002,1.1
Src/Boundary/AMReX_InterpBndryData.H,60,48,0.8,85,48,0.565,10,8,0.8,2,3.18181818181818,13.8181818181818,2.54545454545455,12,10,99,1,11,40,120,0,10172,0,0,10172,25.0,5.0
Src/Boundary/AMReX_BndryData.H,32,29,0.906,28,13,0.4639999999999999,11,10,0.909,8,2.21739130434783,5.52173913043478,1.56521739130435,6,21,50,7,23,38,126,0,10067,0,0,10067,25.2,1.4
Src/Base/Parser/amrex_iparser.tab.nolint.H,245,137,0.5589999999999999,172,68,0.395,2,2,1.0,2,18.4,118.0,1.4,3,5,575,15,5,27,15,0,9854,0,0,9854,86.8,12.4
Src/Base/Parser/AMReX_Parser.H,43,29,0.674,128,42,0.3279999999999999,13,12,0.923,0,3.0384615384615397,8.615384615384615,0.9230769230769231,14,12,54,12,26,87,84,0,10256,0,0,10256,27.2,3.4
Src/Boundary/AMReX_BndryRegister.H,68,42,0.618,90,34,0.3779999999999999,27,21,0.778,7,2.66666666666667,8.29166666666667,2.29166666666667,10,19,25,2,24,52,190,0,524,0,0,524,38.0,2.0
Src/Base/Parser/amrex_iparser.lex.nolint.H,410,165,0.402,214,61,0.285,33,13,0.3939999999999999,0,2.13888888888889,1.66666666666667,1.13888888888889,0,36,25,30,36,38,0,0,9889,0,0,9889,155.4,4.2
Src/Base/AMReX_RealBox.H,26,23,0.885,26,10,0.385,18,17,0.944,9,2.2500000000000004,4.71428571428571,1.3571428571428565,7,9,35,2,28,68,30,0,12676,0,0,12676,44.0,2.0
Src/Base/AMReX_Vector.H,50,34,0.68,46,21,0.457,629,437,0.695,123,3.266666666666664,10.133333333333306,1.0000000000000027,2,14,79,0,15,20,22,0,10337,0,0,10337,48.300000000000004,2.1
Src/Base/AMReX_FArrayBox.cpp,419,74,0.177,484,36,0.074,51,15,0.294,1,4.1,19.4,2.8,19,9,33,0,10,53,86,0,15722,0,0,15722,168.29999999999998,3.3
Src/Base/AMReX_PODVector.H,210,174,0.8290000000000001,92,51,0.5539999999999999,906,620,0.684,34,2.5625,10.203125000000002,1.1875000000000004,8,61,40,6,64,90,72,0,14110,0,0,14110,165.6,2.4
Src/AmrCore/AMReX_TagBox.H,4,4,1.0,0,0,,4,4,1.0,2,4.093750000000001,17.625000000000007,1.4687500000000013,36,29,81,0,32,127,473,0,0,0,0,0,0.0,0.0
Src/Particle/AMReX_ParGDB.H,94,63,0.67,42,16,0.381,33,24,0.727,6,2.0338983050847452,3.0000000000000013,0.8983050847457649,1,33,15,5,59,96,4,0,2,0,0,2,30.800000000000004,1.1
