filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
ompi/mca/coll/han/coll_han_dynamic.c,655,0,0.0,398,0,0.0,19,0,0.0,7,'7.55',79.1,5.3,25,3,123,1,20,302,75,461,0,938,1,937,169.1,8.9
ompi/mca/coll/han/coll_han_dynamic_file.c,284,0,0.0,216,0,0.0,4,0,0.0,1,'3.75',153.25,1.0,13,1,429,1,4,89,13,92,0,756,0,756,80.8,20.2
ompi/mca/coll/han/coll_han_gather.c,254,0,0.0,192,0,0.0,6,0,0.0,2,'5.16666666666667',69.5,7.33333333333333,14,1,135,0,6,91,14,88,0,771,0,771,36.0,6.0
ompi/mca/coll/han/coll_han_gatherv.c,192,0,0.0,158,0,0.0,1,0,0.0,0,43,310.0,10.0,9,1,310,0,1,19,9,88,0,728,0,728,51.0,51.0
ompi/mca/coll/han/coll_han_module.c,164,0,0.0,256,0,0.0,8,0,0.0,4,'3.22222222222222',26.8888888888889,1.77777777777778,16,4,92,0,9,69,64,76,0,773,0,773,28.8,3.6
ompi/mca/coll/han/coll_han_reduce.c,236,0,0.0,226,0,0.0,7,0,0.0,0,'6.85714285714286',57.7142857142857,6.42857142857143,17,4,137,0,7,91,68,83,0,779,0,779,44.8,6.4
ompi/mca/coll/han/coll_han_scatter.c,213,0,0.0,182,0,0.0,5,0,0.0,0,6,73.0,7.6,15,2,144,0,5,82,30,70,0,765,0,765,28.0,5.6
ompi/mca/coll/han/coll_han_scatterv.c,205,0,0.0,164,0,0.0,1,0,0.0,0,43,325.0,10.0,9,1,325,0,1,22,9,91,0,735,0,735,51.0,51.0
ompi/mca/coll/han/coll_han_subcomms.c,170,0,0.0,58,0,0.0,2,0,0.0,13,2,167.5,2.0,7,2,169,0,2,31,14,147,0,685,0,685,23.0,11.5
ompi/mca/coll/han/coll_han_topo.c,99,0,0.0,48,0,0.0,2,0,0.0,10,2,141.0,3.0,10,1,141,0,1,23,10,57,0,661,0,661,23.0,11.5
ompi/mca/coll/han/coll_han_trigger.c,8,0,0.0,0,0,,2,0,0.0,0,2,3.83333333333333,1.83333333333333,1,6,7,0,6,14,6,10,0,619,0,619,2.0,1.0
ompi/mca/coll/han/coll_han_trigger.h,7,0,0.0,2,0,0.0,2,0,0.0,1,0,0.0,0.0,0,0,0,3,0,0,0,0,0,619,0,619,2.0,1.0
ompi/mca/coll/inter/coll_inter_allgather.c,49,0,0.0,22,0,0.0,1,0,0.0,0,17,78.0,8.0,6,1,78,0,1,12,6,35,0,633,0,633,12.0,12.0
ompi/mca/coll/inter/coll_inter_allgatherv.c,84,0,0.0,38,0,0.0,1,0,0.0,0,25,115.0,9.0,8,1,115,0,1,17,8,32,0,646,0,646,20.0,20.0
ompi/mca/coll/inter/coll_inter_allreduce.c,33,0,0.0,14,0,0.0,1,0,0.0,0,11,58.0,7.0,7,1,58,0,1,13,7,32,0,628,0,628,8.0,8.0
ompi/mca/coll/inter/coll_inter_bcast.c,19,0,0.0,10,0,0.0,1,0,0.0,0,7,40.0,6.0,5,1,40,0,1,8,5,30,0,552,0,552,6.0,6.0
ompi/mca/coll/inter/coll_inter_component.c,9,0,0.0,0,0,,2,0,0.0,0,2,9.0,2.0,2,3,22,4,3,8,6,49,0,550,0,550,2.0,1.0
ompi/mca/coll/inter/coll_inter_gather.c,29,0,0.0,12,0,0.0,1,0,0.0,0,8,59.0,9.0,5,1,59,0,1,9,5,33,0,597,0,597,7.0,7.0
ompi/mca/coll/inter/coll_inter_gatherv.c,78,0,0.0,38,0,0.0,1,0,0.0,0,23,113.0,10.0,7,1,113,0,1,14,7,32,0,613,0,613,20.0,20.0
ompi/mca/coll/inter/coll_inter_module.c,62,0,0.0,64,0,0.0,4,0,0.0,0,3,23.75,2.0,4,2,52,0,4,39,8,42,0,631,0,631,8.8,2.2
ompi/mca/coll/inter/coll_inter_reduce.c,29,0,0.0,14,0,0.0,1,0,0.0,0,9,56.0,8.0,6,1,56,0,1,10,6,34,0,623,0,623,8.0,8.0
ompi/mca/coll/inter/coll_inter_scatter.c,31,0,0.0,14,0,0.0,1,0,0.0,0,9,59.0,9.0,5,1,59,0,1,9,5,33,0,597,0,597,8.0,8.0
ompi/mca/coll/inter/coll_inter_scatterv.c,81,0,0.0,40,0,0.0,1,0,0.0,0,21,128.0,10.0,6,1,128,0,1,11,6,37,0,617,0,617,21.0,21.0
ompi/mca/coll/libnbc/coll_libnbc_component.c,337,0,0.0,468,0,0.0,14,0,0.0,9,'2.75',30.9375,1.75,25,6,105,18,16,171,150,77,0,974,0,974,35.0,2.5
ompi/mca/coll/libnbc/libdict/dict.c,28,0,0.0,14,0,0.0,7,0,0.0,1,'2.11111111111111',3.27777777777778,1.33333333333333,1,18,12,4,18,20,18,9,0,11,0,11,16.099999999999998,2.3
ompi/mca/coll/libnbc/nbc.c,372,0,0.0,148,0,0.0,22,0,0.0,0,'4.82608695652174',29.1739130434783,4.26086956521739,19,7,178,0,23,177,133,111,8,817,18,799,30.6,1.7
ompi/mca/coll/libnbc/nbc_iallgather.c,165,0,0.0,139,0,0.0,8,0,0.0,0,'7.75',39.75,9.5,7,2,140,0,8,39,14,73,0,787,0,787,63.9,7.1
ompi/mca/coll/libnbc/nbc_iallgatherv.c,127,0,0.0,120,0,0.0,6,0,0.0,1,'5.66666666666667',34.5,10.6666666666667,4,2,85,0,6,28,8,38,0,795,0,795,34.8,5.8
ompi/mca/coll/libnbc/nbc_iallreduce.c,524,0,0.0,373,0,0.0,11,0,0.0,1,16,91.0,9.90909090909091,9,2,210,0,11,77,18,376,0,910,0,910,178.8,14.9
ompi/mca/coll/libnbc/nbc_ialltoall.c,320,0,0.0,213,0,0.0,10,0,0.0,1,'9.6',55.9,10.4,11,2,234,0,10,58,22,56,0,844,0,844,106.7,9.7
ompi/mca/coll/libnbc/nbc_ialltoallv.c,230,0,0.0,176,0,0.0,8,0,0.0,0,'8.55555555555556',42.5555555555556,12.2222222222222,7,3,109,0,9,44,21,39,0,861,0,861,75.60000000000001,8.4
ompi/mca/coll/libnbc/nbc_ialltoallw.c,206,0,0.0,146,0,0.0,8,0,0.0,0,'7.77777777777778',38.1111111111111,11.0,5,3,90,0,9,42,15,37,0,847,0,847,62.1,6.9
ompi/mca/coll/libnbc/nbc_ibarrier.c,115,0,0.0,124,0,0.0,6,0,0.0,0,'6.5',32.5,3.66666666666667,4,2,76,0,6,30,8,35,0,807,0,807,34.8,5.8
ompi/mca/coll/libnbc/nbc_ibcast.c,236,0,0.0,199,0,0.0,10,0,0.0,1,'8.5',41.1,7.7,10,2,143,0,10,73,20,64,3,789,3,786,92.4,8.4
ompi/mca/coll/libnbc/nbc_iexscan.c,145,0,0.0,102,0,0.0,5,0,0.0,0,'13.2',51.6,9.4,8,1,113,0,5,35,8,80,0,756,0,756,55.8,9.3
ompi/mca/coll/libnbc/nbc_igather.c,129,0,0.0,124,0,0.0,6,0,0.0,1,'6.66666666666667',41.5,10.6666666666667,6,2,128,0,6,30,12,35,0,782,0,782,51.8,7.4
ompi/mca/coll/libnbc/nbc_igatherv.c,124,0,0.0,122,0,0.0,6,0,0.0,1,'5.83333333333333',32.6666666666667,11.6666666666667,4,2,75,0,6,28,8,34,0,787,0,787,36.0,6.0
ompi/mca/coll/libnbc/nbc_ineighbor_allgather.c,65,0,0.0,62,0,0.0,3,0,0.0,0,'8.66666666666667',48.6666666666667,9.66666666666667,6,1,118,0,3,16,6,26,0,737,0,737,8.0,8.0
ompi/mca/coll/libnbc/nbc_ineighbor_allgatherv.c,66,0,0.0,62,0,0.0,3,0,0.0,0,'8.66666666666667',50.0,10.6666666666667,6,1,120,0,3,16,6,27,0,739,0,739,32.8,8.2
ompi/mca/coll/libnbc/nbc_ineighbor_alltoall.c,69,0,0.0,64,0,0.0,3,0,0.0,1,8,51.0,9.66666666666667,6,1,125,0,3,16,6,26,0,739,0,739,34.0,8.5
ompi/mca/coll/libnbc/nbc_ineighbor_alltoallv.c,71,0,0.0,64,0,0.0,3,0,0.0,1,8,52.6666666666667,11.6666666666667,6,1,128,0,3,16,6,27,0,743,0,743,34.0,8.5
ompi/mca/coll/libnbc/nbc_ineighbor_alltoallw.c,63,0,0.0,60,0,0.0,3,0,0.0,0,'8.33333333333333',48.0,11.6666666666667,6,1,114,0,3,16,6,27,0,739,0,739,8.0,8.0
ompi/mca/coll/libnbc/nbc_ireduce.c,449,0,0.0,326,0,0.0,10,0,0.0,0,15,80.1,10.6,9,2,290,0,10,66,18,221,0,865,0,865,154.0,14.0
ompi/mca/coll/libnbc/nbc_ireduce_scatter.c,227,0,0.0,206,0,0.0,6,0,0.0,0,'9.66666666666667',58.3333333333333,8.66666666666667,6,2,168,0,6,39,12,55,0,906,0,906,55.2,9.2
ompi/mca/coll/libnbc/nbc_ireduce_scatter_block.c,226,0,0.0,226,0,0.0,6,0,0.0,0,'9.5',57.5,8.66666666666667,8,2,168,0,6,41,16,52,0,905,0,905,55.2,9.2
ompi/mca/coll/libnbc/nbc_iscan.c,130,0,0.0,94,0,0.0,5,0,0.0,1,'11.6',47.8,9.4,8,1,114,0,5,34,8,80,0,749,0,749,52.2,8.7
ompi/mca/coll/libnbc/nbc_iscatter.c,124,0,0.0,122,0,0.0,6,0,0.0,1,'6.5',40.1666666666667,10.6666666666667,6,2,122,0,6,30,12,36,0,782,0,782,51.1,7.3
ompi/mca/coll/libnbc/nbc_iscatterv.c,119,0,0.0,122,0,0.0,6,0,0.0,0,'6.33333333333333',32.0,11.6666666666667,4,2,74,0,6,28,8,34,0,793,0,793,33.0,5.5
ompi/mca/coll/libnbc/nbc_neighbor_helpers.c,52,0,0.0,30,0,0.0,2,0,0.0,6,2,42.5,4.0,11,1,62,0,2,20,11,22,0,692,1,691,16.0,8.0
ompi/mca/coll/monitoring/coll_monitoring_allgather.c,28,0,0.0,12,0,0.0,2,0,0.0,0,5,27.5,8.5,6,2,28,0,2,18,12,18,0,634,0,634,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_allgatherv.c,28,0,0.0,12,0,0.0,2,0,0.0,0,5,27.5,9.5,6,2,28,0,2,18,12,18,0,634,0,634,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_allreduce.c,28,0,0.0,12,0,0.0,2,0,0.0,0,5,26.5,7.5,7,2,27,0,2,20,14,18,0,634,0,634,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_alltoall.c,28,0,0.0,12,0,0.0,2,0,0.0,1,2,26.5,8.5,6,2,28,0,2,18,12,18,0,634,0,634,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_alltoallv.c,32,0,0.0,12,0,0.0,2,0,0.0,0,5,29.5,10.5,6,2,31,0,2,18,12,18,0,636,0,636,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_alltoallw.c,32,0,0.0,12,0,0.0,2,0,0.0,0,5,30.5,10.5,6,2,31,0,2,18,12,18,0,636,0,636,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_barrier.c,24,0,0.0,12,0,0.0,2,0,0.0,0,5,20.5,2.5,6,2,21,0,2,18,12,18,0,632,0,632,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_bcast.c,30,0,0.0,16,0,0.0,2,0,0.0,0,6,27.5,6.5,7,2,28,0,2,20,14,18,0,634,0,634,10.0,5.0
ompi/mca/coll/monitoring/coll_monitoring_component.c,77,0,0.0,540,0,0.0,7,0,0.0,0,'2.125',13.375,1.875,9,6,65,1,8,109,54,24,0,899,0,899,7.700000000000001,1.1
ompi/mca/coll/monitoring/coll_monitoring_exscan.c,26,0,0.0,8,0,0.0,2,0,0.0,0,4,25.5,7.5,7,2,26,0,2,20,14,18,0,634,0,634,6.0,3.0
ompi/mca/coll/monitoring/coll_monitoring_gather.c,30,0,0.0,16,0,0.0,2,0,0.0,0,6,27.5,9.5,6,2,28,0,2,18,12,18,0,634,0,634,10.0,5.0
ompi/mca/coll/monitoring/coll_monitoring_gatherv.c,34,0,0.0,16,0,0.0,2,0,0.0,0,6,30.5,10.5,6,2,31,0,2,18,12,18,0,636,0,636,10.0,5.0
ompi/mca/coll/monitoring/coll_monitoring_neighbor_allgather.c,54,0,0.0,32,0,0.0,2,0,0.0,0,9,51.5,8.5,9,2,52,0,2,30,18,28,0,636,0,636,18.0,9.0
ompi/mca/coll/monitoring/coll_monitoring_neighbor_allgatherv.c,54,0,0.0,32,0,0.0,2,0,0.0,0,9,52.5,9.5,9,2,53,0,2,30,18,28,0,636,0,636,18.0,9.0
ompi/mca/coll/monitoring/coll_monitoring_neighbor_alltoall.c,54,0,0.0,32,0,0.0,2,0,0.0,0,9,52.5,8.5,9,2,53,0,2,30,18,28,0,636,0,636,18.0,9.0
ompi/mca/coll/monitoring/coll_monitoring_neighbor_alltoallv.c,60,0,0.0,32,0,0.0,2,0,0.0,1,2,56.5,10.5,9,2,58,0,2,30,18,28,0,640,0,640,18.0,9.0
ompi/mca/coll/monitoring/coll_monitoring_neighbor_alltoallw.c,62,0,0.0,32,0,0.0,2,0,0.0,0,9,57.5,10.5,9,2,58,0,2,30,18,28,0,642,0,642,18.0,9.0
ompi/mca/coll/monitoring/coll_monitoring_reduce.c,30,0,0.0,16,0,0.0,2,0,0.0,0,6,28.5,8.5,7,2,29,0,2,20,14,18,0,634,0,634,10.0,5.0
ompi/mca/coll/monitoring/coll_monitoring_reduce_scatter.c,32,0,0.0,12,0,0.0,2,0,0.0,0,5,28.5,7.5,6,2,29,0,2,18,12,18,0,636,0,636,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_reduce_scatter_block.c,28,0,0.0,12,0,0.0,2,0,0.0,0,5,27.5,7.5,6,2,28,0,2,18,12,18,0,634,0,634,8.0,4.0
ompi/mca/coll/monitoring/coll_monitoring_scan.c,26,0,0.0,8,0,0.0,2,0,0.0,1,2,25.5,7.5,7,2,26,0,2,20,14,18,0,634,0,634,6.0,3.0
ompi/mca/coll/monitoring/coll_monitoring_scatter.c,32,0,0.0,16,0,0.0,2,0,0.0,0,6,30.5,9.5,6,2,31,0,2,18,12,18,0,634,0,634,10.0,5.0
ompi/mca/coll/monitoring/coll_monitoring_scatterv.c,34,0,0.0,12,0,0.0,2,0,0.0,0,5,28.5,10.5,6,2,29,0,2,18,12,18,0,636,0,636,8.0,4.0
ompi/mca/coll/self/coll_self_allgather.c,6,0,0.0,2,0,0.0,1,0,0.0,0,2,13.0,8.0,1,1,13,0,1,2,1,26,0,515,0,515,2.0,2.0
ompi/mca/coll/self/coll_self_allgatherv.c,9,0,0.0,4,0,0.0,1,0,0.0,0,4,20.0,9.0,2,1,20,0,1,3,2,26,0,518,0,518,3.0,3.0
ompi/mca/coll/self/coll_self_allreduce.c,5,0,0.0,2,0,0.0,1,0,0.0,0,3,12.0,7.0,1,1,12,0,1,2,1,26,0,515,0,515,2.0,2.0
ompi/mca/coll/self/coll_self_alltoall.c,6,0,0.0,2,0,0.0,1,0,0.0,0,2,14.0,8.0,1,1,14,0,1,2,1,27,0,515,0,515,2.0,2.0
ompi/mca/coll/self/coll_self_alltoallv.c,14,0,0.0,6,0,0.0,1,0,0.0,0,5,27.0,10.0,2,1,27,0,1,3,2,27,0,521,0,521,4.0,4.0
ompi/mca/coll/self/coll_self_alltoallw.c,14,0,0.0,6,0,0.0,1,0,0.0,0,2,28.0,10.0,2,1,28,0,1,3,2,27,0,521,0,521,4.0,4.0
ompi/mca/coll/self/coll_self_barrier.c,2,0,0.0,0,0,,1,0,0.0,0,2,7.0,2.0,0,1,7,0,1,1,0,25,0,473,0,473,1.0,1.0
ompi/mca/coll/self/coll_self_bcast.c,2,0,0.0,0,0,,1,0,0.0,0,2,9.0,6.0,0,1,9,0,1,1,0,25,0,514,0,514,1.0,1.0
ompi/mca/coll/self/coll_self_component.c,4,0,0.0,0,0,,1,0,0.0,0,2,7.0,2.5,2,2,13,3,2,6,4,48,0,474,0,474,1.0,1.0
ompi/mca/coll/self/coll_self_exscan.c,2,0,0.0,0,0,,1,0,0.0,0,2,10.0,7.0,0,1,10,0,1,1,0,27,0,473,0,473,1.0,1.0
ompi/mca/coll/self/coll_self_gather.c,6,0,0.0,2,0,0.0,1,0,0.0,0,3,14.0,9.0,1,1,14,0,1,2,1,26,0,515,0,515,2.0,2.0
ompi/mca/coll/self/coll_self_gatherv.c,10,0,0.0,4,0,0.0,1,0,0.0,0,4,21.0,10.0,2,1,21,0,1,3,2,26,0,518,0,518,3.0,3.0
ompi/mca/coll/self/coll_self_module.c,52,0,0.0,104,0,0.0,4,0,0.0,0,2,19.75,2.0,3,2,25,0,4,10,6,33,0,620,0,620,7.2,1.8
ompi/mca/coll/self/coll_self_reduce.c,5,0,0.0,2,0,0.0,1,0,0.0,0,2,12.0,8.0,1,1,12,0,1,2,1,26,0,515,0,515,2.0,2.0
ompi/mca/coll/self/coll_self_reduce_scatter.c,5,0,0.0,2,0,0.0,1,0,0.0,0,3,12.0,7.0,0,1,12,0,1,1,0,26,0,516,0,516,2.0,2.0
ompi/mca/coll/self/coll_self_scan.c,5,0,0.0,2,0,0.0,1,0,0.0,0,2,12.0,7.0,1,1,12,0,1,2,1,26,0,515,0,515,2.0,2.0
ompi/mca/coll/self/coll_self_scatter.c,6,0,0.0,2,0,0.0,1,0,0.0,0,3,15.0,9.0,1,1,15,0,1,2,1,26,0,515,0,515,2.0,2.0
ompi/mca/coll/self/coll_self_scatterv.c,9,0,0.0,4,0,0.0,1,0,0.0,0,4,20.0,10.0,2,1,20,0,1,3,2,26,0,518,0,518,3.0,3.0
ompi/mca/coll/sync/coll_sync_bcast.c,7,0,0.0,10,0,0.0,1,0,0.0,0,3,14.0,6.0,3,1,14,0,1,6,3,25,0,556,0,556,2.0,2.0
ompi/mca/coll/sync/coll_sync_component.c,9,0,0.0,0,0,,1,0,0.0,2,2,30.0,1.0,3,1,30,2,1,8,3,34,0,551,0,551,1.0,1.0
ompi/mca/coll/sync/coll_sync_exscan.c,7,0,0.0,10,0,0.0,1,0,0.0,2,2,15.0,7.0,3,1,15,0,1,6,3,25,0,556,0,556,2.0,2.0
ompi/mca/coll/sync/coll_sync_gather.c,8,0,0.0,10,0,0.0,1,0,0.0,2,2,18.0,9.0,2,1,18,0,1,5,2,25,0,556,0,556,2.0,2.0
ompi/mca/coll/sync/coll_sync_gatherv.c,8,0,0.0,10,0,0.0,1,0,0.0,2,2,19.0,10.0,2,1,19,0,1,5,2,25,0,556,0,556,2.0,2.0
ompi/mca/coll/sync/coll_sync_module.c,71,0,0.0,138,0,0.0,6,0,0.0,0,'2.42857142857143',16.5714285714286,2.0,13,5,36,0,7,36,65,50,0,672,0,672,12.0,2.0
ompi/mca/coll/sync/coll_sync_reduce.c,7,0,0.0,10,0,0.0,1,0,0.0,2,2,16.0,8.0,3,1,16,0,1,6,3,24,0,556,0,556,2.0,2.0
ompi/mca/coll/sync/coll_sync_reduce_scatter.c,8,0,0.0,10,0,0.0,1,0,0.0,2,2,17.0,7.0,2,1,17,0,1,5,2,26,0,556,0,556,2.0,2.0
ompi/mca/coll/sync/coll_sync_scan.c,7,0,0.0,10,0,0.0,1,0,0.0,2,2,15.0,7.0,3,1,15,0,1,6,3,24,0,556,0,556,2.0,2.0
ompi/mca/coll/sync/coll_sync_scatter.c,8,0,0.0,10,0,0.0,1,0,0.0,2,2,18.0,9.0,2,1,18,0,1,5,2,25,0,556,0,556,2.0,2.0
ompi/mca/coll/sync/coll_sync_scatterv.c,8,0,0.0,10,0,0.0,1,0,0.0,0,3,18.0,10.0,2,1,18,0,1,5,2,25,0,556,0,556,2.0,2.0
ompi/mca/coll/tuned/coll_tuned_allgather_decision.c,57,0,0.0,24,0,0.0,2,0,0.0,0,'7.5',60.5,6.0,8,2,67,5,2,32,16,26,0,660,0,660,13.0,6.5
ompi/mca/coll/tuned/coll_tuned_allgatherv_decision.c,51,0,0.0,22,0,0.0,2,0,0.0,0,'6.5',58.0,6.5,8,2,67,5,2,30,16,27,0,650,0,650,11.0,5.5
ompi/mca/coll/tuned/coll_tuned_allreduce_decision.c,38,0,0.0,23,0,0.0,2,0,0.0,0,7,50.5,5.5,9,2,67,5,2,32,18,24,0,659,0,659,12.0,6.0
ompi/mca/coll/tuned/coll_tuned_alltoall_decision.c,49,0,0.0,27,0,0.0,2,0,0.0,0,'7.5',67.5,6.5,9,2,103,5,2,32,18,25,0,654,0,654,13.0,6.5
ompi/mca/coll/tuned/coll_tuned_alltoallv_decision.c,30,0,0.0,18,0,0.0,2,0,0.0,0,'4.5',36.0,6.0,8,2,40,2,2,18,16,29,0,643,0,643,7.0,3.5
ompi/mca/coll/tuned/coll_tuned_barrier_decision.c,28,0,0.0,22,0,0.0,2,0,0.0,0,'6.5',29.5,3.0,8,2,37,2,2,22,16,24,0,655,0,655,11.0,5.5
ompi/mca/coll/tuned/coll_tuned_bcast_decision.c,43,0,0.0,25,0,0.0,2,0,0.0,0,8,57.0,5.0,9,1,75,6,2,36,9,25,0,654,0,654,14.0,7.0
ompi/mca/coll/tuned/coll_tuned_component.c,90,0,0.0,54,0,0.0,7,0,0.0,1,'3.5',24.5,2.0,13,3,92,18,8,56,39,83,0,606,0,606,21.7,3.1
ompi/mca/coll/tuned/coll_tuned_decision_dynamic.c,327,0,0.0,116,0,0.0,14,0,0.0,0,'5.14285714285714',45.8571428571429,7.42857142857143,9,14,56,0,14,142,126,180,0,699,0,699,57.39999999999999,4.1
ompi/mca/coll/tuned/coll_tuned_decision_fixed.c,1029,0,0.0,824,0,0.0,12,0,0.0,0,'35.3333333333333',118.083333333333,7.5,5,12,184,0,12,41,60,230,0,701,0,701,412.8,34.4
ompi/mca/coll/tuned/coll_tuned_dynamic_file.c,360,0,0.0,302,0,0.0,7,0,0.0,1,15,87.8571428571429,2.57142857142857,10,1,276,1,7,86,10,97,3,819,3,816,91.0,13.0
ompi/mca/coll/tuned/coll_tuned_dynamic_rules.c,221,0,0.0,112,0,0.0,14,0,0.0,3,'5.35714285714286',25.2142857142857,1.71428571428571,10,5,62,1,14,97,50,74,0,681,0,681,65.8,4.7
ompi/mca/coll/tuned/coll_tuned_exscan_decision.c,25,0,0.0,17,0,0.0,2,0,0.0,0,'4.5',30.0,4.5,9,2,37,2,2,18,18,29,0,637,0,637,7.0,3.5
ompi/mca/coll/tuned/coll_tuned_gather_decision.c,43,0,0.0,19,0,0.0,2,0,0.0,3,4,52.0,6.5,8,2,67,5,2,27,16,26,0,647,0,647,8.0,4.0
ompi/mca/coll/tuned/coll_tuned_module.c,121,0,0.0,338,0,0.0,5,0,0.0,0,4,44.6,2.0,8,3,108,0,5,85,24,85,0,704,0,704,17.0,3.4
ompi/mca/coll/tuned/coll_tuned_reduce_decision.c,66,0,0.0,30,0,0.0,2,0,0.0,0,9,65.5,6.5,10,2,87,6,2,36,20,29,0,650,0,650,16.0,8.0
ompi/mca/coll/tuned/coll_tuned_reduce_scatter_block_decision.c,37,0,0.0,20,0,0.0,2,0,0.0,0,'5.5',44.0,5.5,8,2,59,4,2,25,16,31,0,650,0,650,9.0,4.5
ompi/mca/coll/tuned/coll_tuned_reduce_scatter_decision.c,40,0,0.0,20,0,0.0,2,0,0.0,0,'5.5',48.0,5.5,8,2,67,5,2,28,16,29,0,651,0,651,9.0,4.5
ompi/mca/coll/tuned/coll_tuned_scan_decision.c,25,0,0.0,17,0,0.0,2,0,0.0,0,'4.5',30.0,4.5,9,2,37,2,2,18,18,29,0,637,0,637,7.0,3.5
ompi/mca/coll/tuned/coll_tuned_scatter_decision.c,47,0,0.0,19,0,0.0,2,0,0.0,3,4,68.0,6.5,8,2,99,5,2,32,16,27,0,651,0,651,8.0,4.0
ompi/mca/coll/xhc/coll_xhc.c,426,0,0.0,250,0,0.0,18,0,0.0,336,'3.01923076923077',57.4230769230769,2.73076923076923,42,26,504,18,52,371,1092,52,3,799,3,796,133.20000000000002,7.4
ompi/mca/coll/xhc/coll_xhc_allreduce.c,682,0,0.0,483,0,0.0,17,0,0.0,0,12,74.6666666666667,5.27777777777778,16,3,504,0,18,171,48,280,4,747,5,742,253.3,14.9
ompi/mca/coll/xhc/coll_xhc_barrier.c,57,0,0.0,32,0,0.0,2,0,0.0,0,'10.5',54.0,4.0,6,1,74,0,2,12,6,35,0,639,0,639,18.0,9.0
ompi/mca/coll/xhc/coll_xhc_bcast.c,224,0,0.0,141,0,0.0,8,0,0.0,0,10,53.125,3.125,9,7,114,0,8,100,63,65,0,681,4,677,78.4,9.8
ompi/mca/coll/xhc/coll_xhc_comm.c,190,0,0.0,124,0,0.0,2,0,0.0,0,'21.5',184.5,3.0,11,2,339,0,2,47,22,73,0,685,2,683,52.0,26.0
ompi/mca/coll/xhc/coll_xhc_component.c,367,0,0.0,242,0,0.0,18,0,0.0,0,'6.10526315789474',40.7368421052632,2.21052631578947,20,8,338,8,19,104,160,141,10,783,5,778,120.6,6.7
ompi/mca/coll/xhc/coll_xhc_hierarchy.c,229,0,0.0,192,0,0.0,3,0,0.0,0,'21.6666666666667',127.333333333333,5.0,13,1,231,0,3,35,13,36,0,709,0,709,83.1,27.7
ompi/mca/coll/xhc/coll_xhc_intrinsic.h,15,0,0.0,8,0,0.0,2,0,0.0,0,'4.5',25.0,3.0,0,2,34,0,2,2,0,0,1,24,0,24,16.0,8.0
ompi/mca/coll/xhc/coll_xhc_module.c,117,0,0.0,56,0,0.0,10,0,0.0,1,4,20.5,2.4,13,2,65,4,10,50,26,29,3,671,3,668,33.0,3.3
ompi/mca/coll/xhc/coll_xhc_reduce.c,8,0,0.0,6,0,0.0,1,0,0.0,0,3,18.0,8.0,3,1,18,0,1,4,3,11,0,637,0,637,2.0,2.0
ompi/mca/common/monitoring/common_monitoring.c,324,0,0.0,172,0,0.0,22,0,0.0,30,'4.58064516129032',24.1612903225806,2.29032258064516,21,5,175,24,31,216,105,95,0,688,0,688,103.4,4.7
ompi/mca/common/ompio/common_ompio_aggregators.c,845,0,0.0,382,0,0.0,15,0,0.0,7,'15.8666666666667',94.4666666666667,3.8,18,5,199,0,15,147,90,174,0,763,0,763,220.5,14.7
ompi/mca/common/ompio/common_ompio_buffer.c,78,0,0.0,48,0,0.0,7,0,0.0,9,'2.42857142857143',18.1428571428571,2.0,10,2,32,5,7,41,20,26,0,628,0,628,18.9,2.7
ompi/mca/common/ompio/common_ompio_file_open.c,384,0,0.0,176,0,0.0,9,0,0.0,1,'11.3333333333333',73.2222222222222,2.88888888888889,37,5,199,2,9,160,185,79,0,723,0,723,99.9,11.1
ompi/mca/common/ompio/common_ompio_file_read.c,379,0,0.0,138,0,0.0,13,0,0.0,18,'4.07692307692308',53.3846153846154,4.61538461538461,18,1,149,0,13,164,18,132,0,730,0,730,75.39999999999999,5.8
ompi/mca/common/ompio/common_ompio_file_view.c,265,0,0.0,186,0,0.0,5,0,0.0,0,'13.8',81.2,2.6,24,2,309,0,5,95,48,42,1,733,1,732,69.0,13.8
ompi/mca/common/ompio/common_ompio_file_write.c,432,0,0.0,162,0,0.0,13,0,0.0,19,'3.84615384615385',56.6923076923077,5.38461538461539,18,2,135,0,13,165,36,113,0,729,0,729,75.39999999999999,5.8
ompi/mca/common/ompio/common_ompio_print_queue.c,131,0,0.0,58,0,0.0,6,0,0.0,10,'7.66666666666667',32.0,1.66666666666667,7,6,131,0,6,30,42,23,0,602,0,602,34.8,5.8
ompi/mca/common/ompio/common_ompio_request.c,132,0,0.0,74,0,0.0,9,0,0.0,13,'3.63636363636364',18.8181818181818,1.45454545454545,11,5,90,3,11,74,55,61,0,642,0,642,27.0,3.0
